VesselInci,MonitorEve,MonitorE_2,EventLocat,QuadName,Latitude_d,Longitude_d,Latitude_1,Long_1,VesselType,VesselTy_1,Short_titl,CategoryNa,incident_c,Species_Na,Species_co,Notes
5731,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour kayak,EK,kayak - spread out when whales present,Kayak Specific,60.1,,,
5731,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour kayak,EK,kayak- 200y/183m,Kayak Specific,60.6,,,
5732,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour kayak,EK,kayak - spread out when whales present,Kayak Specific,60.1,,,
5732,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour kayak,EK,kayak- 200y/183m,Kayak Specific,60.6,,,
5732,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour kayak,EK,kayak - offshore 1/4mile,Kayak Specific,60.4,,,
5733,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour kayak,EK,kayak - spread out when whales present,Kayak Specific,60.1,,,
5733,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour kayak,EK,kayak - offshore 1/4mile,Kayak Specific,60.4,,,
5733,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour kayak,EK,kayak- 200y/183m,Kayak Specific,60.6,,,
5734,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,private motor,PM,vessel crossed the path of whales,In Path,03.3,,,
5735,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,private motor,PM,vessel crossed the path of whales,In Path,03.3,,,
5736,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour kayak,EK,kayak - spread out when whales present,Kayak Specific,60.1,,,
5736,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour kayak,EK,kayak - offshore 1/4mile,Kayak Specific,60.4,,,
5736,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour kayak,EK,kayak - 100m/yds,Kayak Specific,60.2,,,
5736,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour kayak,EK,kayak- 200y/183m,Kayak Specific,60.6,,,
5737,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour kayak,EK,kayak- 200y/183m,Kayak Specific,60.6,,,
5737,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour kayak,EK,kayak - offshore 1/4mile,Kayak Specific,60.4,,,
5737,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour kayak,EK,kayak - 100m/yds,Kayak Specific,60.2,,,
5737,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour kayak,EK,kayak - spread out when whales present,Kayak Specific,60.1,,,
5738,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour kayak,EK,kayak - spread out when whales present,Kayak Specific,60.1,,,
5738,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour kayak,EK,kayak - 100m/yds,Kayak Specific,60.2,,,
5738,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour kayak,EK,kayak - offshore 1/4mile,Kayak Specific,60.4,,,
5738,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour kayak,EK,kayak- 200y/183m,Kayak Specific,60.6,,,
5739,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour kayak,EK,kayak - spread out when whales present,Kayak Specific,60.1,,,
5739,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour kayak,EK,kayak - 100m/yds,Kayak Specific,60.2,,,
5739,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour kayak,EK,kayak - offshore 1/4mile,Kayak Specific,60.4,,,
5739,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour kayak,EK,kayak- 200y/183m,Kayak Specific,60.6,,,
5740,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour kayak,EK,kayak - 100m/yds,Kayak Specific,60.2,,,
5740,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour kayak,EK,kayak - offshore 1/4mile,Kayak Specific,60.4,,,
5740,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour kayak,EK,kayak - spread out when whales present,Kayak Specific,60.1,,,
5740,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour kayak,EK,kayak- 200y/183m,Kayak Specific,60.6,,,
5741,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour kayak,EK,kayak - spread out when whales present,Kayak Specific,60.1,,,
5741,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour kayak,EK,kayak - 100m/yds,Kayak Specific,60.2,,,
5741,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour kayak,EK,kayak - offshore 1/4mile,Kayak Specific,60.4,,,
5741,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour kayak,EK,kayak- 200y/183m,Kayak Specific,60.6,,,
5742,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,private motor,PM,vessel inshore of whales,Inshore,07.0,,,
5742,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,private motor,PM,200y/183m- stopped,Within 200m/yds,06.1,,,
5742,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,private motor,PM,vessel within 100m - stopped,Within 100 m/yds,05.1,,,
5743,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,private motor,PM,vessel within 100m - stopped,Within 100 m/yds,05.1,,,
5743,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,private motor,PM,vessel inshore of whales,Inshore,07.0,,,
5743,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,private motor,PM,200y/183m- stopped,Within 200m/yds,06.1,,,
5744,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,private motor,PM,vessel inshore of whales,Inshore,07.0,,,
5745,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour US,EU,In path 200-400 yds,In Path,03.1A,,,
5746,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,marine monitoring,MM,200y/183m- under power,Within 200m/yds,06.2,,,
5747,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour US,EU,200y/183m- stopped,Within 200m/yds,06.1,,,
5748,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour US,EU,200y/183m- stopped,Within 200m/yds,06.1,,,
5748,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour US,EU,In path 200-400 yds,In Path,03.1A,,,
5748,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour US,EU,vessel crossed the path of whales,In Path,03.3,,,
5748,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour US,EU,vessel inshore of whales,Inshore,07.0,,,
5748,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour US,EU,vessel within 100m - stopped,Within 100 m/yds,05.1,,,
5749,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,private motor,PM,vessel crossed the path of whales,In Path,03.3,,,
5749,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,private motor,PM,speed > 7knts w/in 400m (coming on scene),Speed,02.1,,,
5749,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,private motor,PM,vessel inshore of whales,Inshore,07.0,,,
5750,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,private motor,PM,speed > 7knts w/in 400m (coming on scene),Speed,02.1,,,
5750,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,private motor,PM,vessel inshore of whales,Inshore,07.0,,,
5750,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,private motor,PM,vessel crossed the path of whales,In Path,03.3,,,
5751,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,private motor,PM,vessel inshore of whales,Inshore,07.0,,,
5751,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,private motor,PM,speed > 7knts w/in 400m (coming on scene),Speed,02.1,,,
5751,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,private motor,PM,vessel crossed the path of whales,In Path,03.3,,,
5752,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour US,EU,200y/183m- stopped,Within 200m/yds,06.1,,,
5752,8/6/2012,12:00,"Mitchell Bay, 1mi W",176,48 34.497,123 11.219,48.57495003,-123.1869833,ecotour US,EU,vessel within 100m - stopped,Within 100 m/yds,05.1,,,
5767,8/6/2012,13:30,"Kellett Bluff., 1/2mi W",169,48 35.026,123 12.583,48.58376668,-123.2097167,private motor,PM,speed > 7knts w/in 400m (coming on scene),Speed,02.1,,,
5768,8/6/2012,13:30,"Kellett Bluff., 1/2mi W",169,48 35.026,123 12.583,48.58376668,-123.2097167,private motor,PM,speed > 7knts w/in 400m (coming on scene),Speed,02.1,,,
5768,8/6/2012,13:30,"Kellett Bluff., 1/2mi W",169,48 35.026,123 12.583,48.58376668,-123.2097167,private motor,PM,vessel inshore of whales,Inshore,07.0,,,
5768,8/6/2012,13:30,"Kellett Bluff., 1/2mi W",169,48 35.026,123 12.583,48.58376668,-123.2097167,private motor,PM,non-compliant approach from behind,Approach,04.2,,,
5753,8/6/2012,12:30,"kellett Bluff., 1/2mi SW",176,48 34.969,123 12.650,48.5828167,-123.2108333,private motor,PM,speed > 7knts w/in 400m,Speed,02.0,,,
5753,8/6/2012,12:30,"kellett Bluff., 1/2mi SW",176,48 34.969,123 12.650,48.5828167,-123.2108333,private motor,PM,vessel inshore of whales,Inshore,07.0,,,
5753,8/6/2012,12:30,"kellett Bluff., 1/2mi SW",176,48 34.969,123 12.650,48.5828167,-123.2108333,private motor,PM,vessel crossed the path of whales,In Path,03.3,,,
5754,8/6/2012,12:30,"kellett Bluff., 1/2mi SW",176,48 34.969,123 12.650,48.5828167,-123.2108333,private motor,PM,speed > 7knts w/in 400m,Speed,02.0,,,
5754,8/6/2012,12:30,"kellett Bluff., 1/2mi SW",176,48 34.969,123 12.650,48.5828167,-123.2108333,private motor,PM,vessel crossed the path of whales,In Path,03.3,,,
5754,8/6/2012,12:30,"kellett Bluff., 1/2mi SW",176,48 34.969,123 12.650,48.5828167,-123.2108333,private motor,PM,vessel inshore of whales,Inshore,07.0,,,
5755,8/6/2012,12:30,"kellett Bluff., 1/2mi SW",176,48 34.969,123 12.650,48.5828167,-123.2108333,private motor,PM,In path 200-400 yds,In Path,03.1A,,,
5755,8/6/2012,12:30,"kellett Bluff., 1/2mi SW",176,48 34.969,123 12.650,48.5828167,-123.2108333,private motor,PM,speed > 7knts w/in 400m (coming on scene),Speed,02.1,,,
5756,8/6/2012,12:30,"kellett Bluff., 1/2mi SW",176,48 34.969,123 12.650,48.5828167,-123.2108333,ecotour US,EU,200y/183m- stopped,Within 200m/yds,06.1,,,
5756,8/6/2012,12:30,"kellett Bluff., 1/2mi SW",176,48 34.969,123 12.650,48.5828167,-123.2108333,ecotour US,EU,vessel within 100m - stopped,Within 100 m/yds,05.1,,,
5757,8/6/2012,12:30,"kellett Bluff., 1/2mi SW",176,48 34.969,123 12.650,48.5828167,-123.2108333,private motor,PM,In path 200-400 yds,In Path,03.1A,,,
5757,8/6/2012,12:30,"kellett Bluff., 1/2mi SW",176,48 34.969,123 12.650,48.5828167,-123.2108333,private motor,PM,200y/183m- stopped,Within 200m/yds,06.1,,,
5758,8/6/2012,12:30,"kellett Bluff., 1/2mi SW",176,48 34.969,123 12.650,48.5828167,-123.2108333,private motor,PM,In path 200-400 yds,In Path,03.1A,,,
5758,8/6/2012,12:30,"kellett Bluff., 1/2mi SW",176,48 34.969,123 12.650,48.5828167,-123.2108333,private motor,PM,200y/183m- stopped,Within 200m/yds,06.1,,,
5759,8/6/2012,13:00,"Kellett Bluff., 1/2mi W",169,48 35.591,123 12.691,48.59318333,-123.2115167,ecotour kayak,EK,200y/183m- stopped,Within 200m/yds,06.1,,,
5760,8/6/2012,13:00,"Kellett Bluff., 1/2mi W",169,48 35.591,123 12.691,48.59318333,-123.2115167,ecotour kayak,EK,200y/183m- stopped,Within 200m/yds,06.1,,,
5761,8/6/2012,13:00,"Kellett Bluff., 1/2mi W",169,48 35.591,123 12.691,48.59318333,-123.2115167,ecotour kayak,EK,200y/183m- stopped,Within 200m/yds,06.1,,,
5762,8/6/2012,13:00,"Kellett Bluff., 1/2mi W",169,48 35.591,123 12.691,48.59318333,-123.2115167,ecotour kayak,EK,200y/183m- stopped,Within 200m/yds,06.1,,,
5763,8/6/2012,13:00,"Kellett Bluff., 1/2mi W",169,48 35.591,123 12.691,48.59318333,-123.2115167,ecotour kayak,EK,200y/183m- stopped,Within 200m/yds,06.1,,,
5764,8/6/2012,13:00,"Kellett Bluff., 1/2mi W",169,48 35.591,123 12.691,48.59318333,-123.2115167,ecotour kayak,EK,200y/183m- stopped,Within 200m/yds,06.1,,,
5765,8/6/2012,13:00,"Kellett Bluff., 1/2mi W",169,48 35.591,123 12.691,48.59318333,-123.2115167,private motor,PM,In path 200-400 yds,In Path,03.1A,,,
5765,8/6/2012,13:00,"Kellett Bluff., 1/2mi W",169,48 35.591,123 12.691,48.59318333,-123.2115167,private motor,PM,200y/183m- stopped,Within 200m/yds,06.1,,,
5765,8/6/2012,13:00,"Kellett Bluff., 1/2mi W",169,48 35.591,123 12.691,48.59318333,-123.2115167,private motor,PM,vessel within 100m - stopped,Within 100 m/yds,05.1,,,
5766,8/6/2012,13:00,"Kellett Bluff., 1/2mi W",169,48 35.591,123 12.691,48.59318333,-123.2115167,private motor,PM,vessel within 100m - stopped,Within 100 m/yds,05.1,,,
5766,8/6/2012,13:00,"Kellett Bluff., 1/2mi W",169,48 35.591,123 12.691,48.59318333,-123.2115167,private motor,PM,200y/183m- stopped,Within 200m/yds,06.1,,,
5769,8/6/2012,14:00,"Kellett Bluff., 1/2mi W",169,48 35.702,123 12.855,48.59503333,-123.21425,private motor,PM,vessel crossed the path of whales,In Path,03.3,,,
5769,8/6/2012,14:00,"Kellett Bluff., 1/2mi W",169,48 35.702,123 12.855,48.59503333,-123.21425,private motor,PM,vessel within 100m - under power,Within 100 m/yds,05.2,,,
5770,8/6/2012,14:00,"Kellett Bluff., 1/2mi W",169,48 35.702,123 12.855,48.59503333,-123.21425,private motor,PM,vessel crossed the path of whales,In Path,03.3,,,
5771,8/6/2012,14:00,"Kellett Bluff., 1/2mi W",169,48 35.702,123 12.855,48.59503333,-123.21425,private sail,PS,vessel within 100m - under power,Within 100 m/yds,05.2,,,
5771,8/6/2012,14:00,"Kellett Bluff., 1/2mi W",169,48 35.702,123 12.855,48.59503333,-123.21425,private sail,PS,200y/183m- under power,Within 200m/yds,06.2,,,
5771,8/6/2012,14:00,"Kellett Bluff., 1/2mi W",169,48 35.702,123 12.855,48.59503333,-123.21425,private sail,PS,vessel crossed the path of whales,In Path,03.3,,,
5772,8/6/2012,14:30,"kellett Bluff., 1mi NW",169,48 36.167,123 12.938,48.60278333,-123.2156333,private motor,PM,200y/183m- under power,Within 200m/yds,06.2,,,
5772,8/6/2012,14:30,"kellett Bluff., 1mi NW",169,48 36.167,123 12.938,48.60278333,-123.2156333,private motor,PM,vessel crossed the path of whales,In Path,03.3,,,
5773,8/6/2012,14:30,"kellett Bluff., 1mi NW",169,48 36.167,123 12.938,48.60278333,-123.2156333,private motor,PM,vessel inshore of whales,Inshore,07.0,,,
5943,8/7/2012,13:00,"Eagle Pt, 1/2mi W",185,48 27.244,123 02.330,48.45406666,-123.0388333,private motor,PM,vessel inshore of whales,Inshore,07.0,killer whale - southern resident,SR- oror (SR),
5943,8/7/2012,13:00,"Eagle Pt, 1/2mi W",185,48 27.244,123 02.330,48.45406666,-123.0388333,private motor,PM,In path 200-400 yds,In Path,03.1A,killer whale - southern resident,SR- oror (SR),
5943,8/7/2012,13:00,"Eagle Pt, 1/2mi W",185,48 27.244,123 02.330,48.45406666,-123.0388333,private motor,PM,200y/183m- under power,Within 200m/yds,06.2,killer whale - southern resident,SR- oror (SR),
5944,8/7/2012,13:00,"Eagle Pt, 1/2mi W",185,48 27.244,123 02.330,48.45406666,-123.0388333,private motor,PM,200y/183m- under power,Within 200m/yds,06.2,killer whale - southern resident,SR- oror (SR),
5944,8/7/2012,13:00,"Eagle Pt, 1/2mi W",185,48 27.244,123 02.330,48.45406666,-123.0388333,private motor,PM,vessel inshore of whales,Inshore,07.0,killer whale - southern resident,SR- oror (SR),
5944,8/7/2012,13:00,"Eagle Pt, 1/2mi W",185,48 27.244,123 02.330,48.45406666,-123.0388333,private motor,PM,In path 200-400 yds,In Path,03.1A,killer whale - southern resident,SR- oror (SR),
5945,8/7/2012,13:00,"Eagle Pt, 1/2mi W",185,48 27.244,123 02.330,48.45406666,-123.0388333,private motor,PM,200y/183m- under power,Within 200m/yds,06.2,killer whale - southern resident,SR- oror (SR),
5945,8/7/2012,13:00,"Eagle Pt, 1/2mi W",185,48 27.244,123 02.330,48.45406666,-123.0388333,private motor,PM,In path 200-400 yds,In Path,03.1A,killer whale - southern resident,SR- oror (SR),
5945,8/7/2012,13:00,"Eagle Pt, 1/2mi W",185,48 27.244,123 02.330,48.45406666,-123.0388333,private motor,PM,vessel inshore of whales,Inshore,07.0,killer whale - southern resident,SR- oror (SR),
5948,8/7/2012,14:00,"Eagle Pt, 1mi NW",185,48 27.969,123 03.489,48.46615,-123.05815,private motor,PM,In path 200-400 yds,In Path,03.1A,killer whale - southern resident,SR- oror (SR),
5948,8/7/2012,14:00,"Eagle Pt, 1mi NW",185,48 27.969,123 03.489,48.46615,-123.05815,private motor,PM,200y/183m- under power,Within 200m/yds,06.2,killer whale - southern resident,SR- oror (SR),
5949,8/7/2012,14:00,"Eagle Pt, 1mi NW",185,48 27.969,123 03.489,48.46615,-123.05815,private aircraft,PA,aircraft - low flying,Aircraft,50.1,killer whale - southern resident,SR- oror (SR),
5949,8/7/2012,14:00,"Eagle Pt, 1mi NW",185,48 27.969,123 03.489,48.46615,-123.05815,private aircraft,PA,aircraft - low circling,Aircraft,50.2,killer whale - southern resident,SR- oror (SR),
5931,8/7/2012,12:30,"Eagle Pt, 1mi W",185,48 27.642,123 04.689,48.4607,-123.07815,private motor,PM,vessel inshore of whales,Inshore,07.0,killer whale - southern resident,SR- oror (SR),
5931,8/7/2012,12:30,"Eagle Pt, 1mi W",185,48 27.642,123 04.689,48.4607,-123.07815,private motor,PM,200y/183m- under power,Within 200m/yds,06.2,killer whale - southern resident,SR- oror (SR),
5931,8/7/2012,12:30,"Eagle Pt, 1mi W",185,48 27.642,123 04.689,48.4607,-123.07815,private motor,PM,area restriction - SJIVNBZ (1/4mi),Area Restriction,40.1,killer whale - southern resident,SR- oror (SR),
5932,8/7/2012,12:30,"Eagle Pt, 1mi W",185,48 27.642,123 04.689,48.4607,-123.07815,private motor,PM,In path 200-400 yds,In Path,03.1A,killer whale - southern resident,SR- oror (SR),
5933,8/7/2012,12:30,"Eagle Pt, 1mi W",185,48 27.642,123 04.689,48.4607,-123.07815,private motor,PM,In path 200-400 yds,In Path,03.1A,killer whale - southern resident,SR- oror (SR),
5934,8/7/2012,12:30,"Eagle Pt, 1mi W",185,48 27.642,123 04.689,48.4607,-123.07815,private motor,PM,vessel inshore of whales,Inshore,07.0,killer whale - southern resident,SR- oror (SR),
5934,8/7/2012,12:30,"Eagle Pt, 1mi W",185,48 27.642,123 04.689,48.4607,-123.07815,private motor,PM,200y/183m- under power,Within 200m/yds,06.2,killer whale - southern resident,SR- oror (SR),
5934,8/7/2012,12:30,"Eagle Pt, 1mi W",185,48 27.642,123 04.689,48.4607,-123.07815,private motor,PM,In path 200-400 yds,In Path,03.1A,killer whale - southern resident,SR- oror (SR),
5935,8/7/2012,12:30,"Eagle Pt, 1mi W",185,48 27.642,123 04.689,48.4607,-123.07815,private motor,PM,In path 200-400 yds,In Path,03.1A,killer whale - southern resident,SR- oror (SR),
5935,8/7/2012,12:30,"Eagle Pt, 1mi W",185,48 27.642,123 04.689,48.4607,-123.07815,private motor,PM,vessel inshore of whales,Inshore,07.0,killer whale - southern resident,SR- oror (SR),
5935,8/7/2012,12:30,"Eagle Pt, 1mi W",185,48 27.642,123 04.689,48.4607,-123.07815,private motor,PM,200y/183m- under power,Within 200m/yds,06.2,killer whale - southern resident,SR- oror (SR),
